origen,experimento,seed,dataset,ssl_method,use_semi,arch,backbone,pool,fraccion_etiquetas,lambda_u,tau,ema_decay,semi_start_epoch,best_epoch,epocas_corridas,early_stopped,val_f1_global,test_f1_mean,test_f1_std,test_f1_global,test_iou_mean,test_bf1_mean,test_assd_px,test_hd95_px,c2c4_err_px
runs_inca_final_v1,semi_inca_r10_patient50,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,7,31,71,True,0.8852425877011082,0.8940954804420471,0.05675305426120758,0.895568923652362,0.8128522038459778,0.9637,1.2675,5.4398,
runs_inca_final_v1,semi_inca_r15,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r15,,0.05,0.95,0.99,7,15,55,True,0.8997898314178374,0.9048540592193604,0.057167716324329376,0.9062520350597735,0.8307487964630127,0.9676,1.1849,5.3484,
runs_inca_final_v1,semi_inca_r15,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r15,,0.05,0.95,0.99,7,40,80,True,0.8986906758465151,0.9019691944122314,0.0599437952041626,0.9026753437819686,0.826396644115448,0.9633,1.9741,15.0942,
runs_inca_final_v1,semi_inca_r15,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r15,,0.05,0.95,0.99,7,36,76,True,0.8986728078853806,0.9056049585342407,0.05734750255942345,0.9066561347605587,0.8320315480232239,0.968,1.1952,5.9203,
runs_inca_final_v1,semi_inca_r20,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r20,,0.05,0.95,0.99,7,44,84,True,0.8991223199066346,0.9067808985710144,0.05759478732943535,0.9083099214987367,0.8340490460395813,0.9693,1.1614,5.47,
runs_inca_final_v1,semi_inca_r20,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r20,,0.05,0.95,0.99,7,25,65,True,0.8987103996185921,0.9098425507545471,0.055520251393318176,0.9110647700748904,0.8389140367507935,0.9756,1.0661,4.5719,
runs_inca_final_v1,semi_inca_r20,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r20,,0.05,0.95,0.99,7,29,69,True,0.8947813880515587,0.9088171124458313,0.0550505556166172,0.9102949934668797,0.8371174335479736,0.9725,1.078,4.6961,
runs_inca_final_v1,semi_inca_r20_patient10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r20,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,19,59,True,0.828304947404402,0.8252678513526917,0.06902516633272171,0.8234579506213943,0.7081026434898376,0.871,7.6981,44.0914,
runs_inca_final_v1,semi_inca_r20_patient10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r20,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,53,93,True,0.8124341412011435,0.8422216176986694,0.07187870144844055,0.8451863964542626,0.7337784767150879,0.9132,3.6124,22.159,
runs_inca_final_v1,semi_inca_r20_patient10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r20,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,19,59,True,0.8335179929271581,0.8551157712936401,0.055881112813949585,0.8562580233229028,0.7508111000061035,0.9167,3.6207,20.7945,
runs_inca_final_v1,semi_inca_r3,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r3,,0.05,0.95,0.99,7,9,49,True,0.8969906827075749,0.9041776657104492,0.05382369086146355,0.9058912405413423,0.8291434049606323,0.9734,1.1176,4.6936,
runs_inca_final_v1,semi_inca_r3,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r3,,0.05,0.95,0.99,7,29,69,True,0.8961350482029006,0.9021999835968018,0.053065408021211624,0.9032590557143014,0.8257598876953125,0.9654,1.3103,6.2544,
runs_inca_final_v1,semi_inca_r3,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r3,,0.05,0.95,0.99,7,44,84,True,0.8966119743560583,0.9008011817932129,0.06112686172127724,0.9019575247169328,0.8246906995773315,0.9632,1.2209,5.7256,
runs_inca_final_v1,semi_inca_r3_patient10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r3,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,39,79,True,0.8227990164265054,0.8467625975608826,0.06273331493139267,0.8491971055054682,0.7390632033348083,0.9257,2.6968,13.6528,
runs_inca_final_v1,semi_inca_r3_patient10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r3,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,30,70,True,0.8033175203742609,0.8497331738471985,0.06854290515184402,0.852417745914808,0.744543194770813,0.9265,2.4355,12.1663,
runs_inca_final_v1,semi_inca_r3_patient10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r3,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,18,58,True,0.8210385405639715,0.8523625135421753,0.05467218533158302,0.8529199547501072,0.7465077638626099,0.9364,2.1306,8.6097,
runs_inca_final_v1,semi_inca_r5,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r5,,0.05,0.95,0.99,7,7,47,True,0.8988816112442891,0.9020966291427612,0.0537090003490448,0.9030869998922693,0.8256272077560425,0.9678,1.176,5.0501,
runs_inca_final_v1,semi_inca_r5,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r5,,0.05,0.95,0.99,7,8,48,True,0.89695968351169,0.9033390283584595,0.05376182496547699,0.904456818022871,0.8277145028114319,0.9747,1.144,4.6355,
runs_inca_final_v1,semi_inca_r5,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r5,,0.05,0.95,0.99,7,34,74,True,0.8992305089233158,0.9080655574798584,0.05321982130408287,0.909290229492399,0.8355641961097717,0.9726,1.2705,6.4756,
runs_inca_final_v1,semi_inca_r7,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r7,,0.05,0.95,0.99,7,25,65,True,0.8971874959289692,0.9073227047920227,0.05319385975599289,0.9090000916300434,0.8343114256858826,0.9736,1.1552,5.5454,
runs_inca_final_v1,semi_inca_r7,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r7,,0.05,0.95,0.99,7,6,46,True,0.8938520688337673,0.9054707288742065,0.052695706486701965,0.9065890198655822,0.8311184048652649,0.9739,1.1299,4.713,
runs_inca_final_v1,semi_inca_r7,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_r7,,0.05,0.95,0.99,7,38,78,True,0.8961541720351515,0.9051353931427002,0.052697762846946716,0.9062854392855099,0.8305774331092834,0.9669,1.3209,5.7542,
runs_inca_final_v1,semi_inca_std_matched_r10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,,0.05,0.95,0.99,7,38,78,True,0.8956247674557032,0.9054695963859558,0.05469682067632675,0.9068002002124067,0.8314460515975952,0.9671,1.2852,5.8466,
runs_inca_final_v1,semi_inca_std_matched_r10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,,0.05,0.95,0.99,7,20,60,True,0.896961290803856,0.9025030732154846,0.056403398513793945,0.9038257203091042,0.8267691731452942,0.9668,1.3524,7.5567,
runs_inca_final_v1,semi_inca_std_matched_r10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,,0.05,0.95,0.99,7,37,77,True,0.8967816595436052,0.9003506898880005,0.056316036731004715,0.9014499400468328,0.8231671452522278,0.9658,1.342,7.1739,
runs_inca_final_v1,semi_inca_std_matched_r10_patient10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,21,61,True,0.8193464690708598,0.8485307097434998,0.0578206442296505,0.8505252231454081,0.7410699725151062,0.9407,2.168,8.3209,
runs_inca_final_v1,semi_inca_std_matched_r10_patient10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,36,76,True,0.8220536635541537,0.8503058552742004,0.07460577040910721,0.853345777423604,0.7464552521705627,0.9331,2.1882,8.7891,
runs_inca_final_v1,semi_inca_std_matched_r10_patient10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,41,81,True,0.8301629497972389,0.8606087565422058,0.06800621747970581,0.8645480675666829,0.7610107064247131,0.9416,1.9532,8.4439,
runs_inca_final_v1,semi_inca_std_matched_r10_patient25,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_25/stems.txt,0.05,0.95,0.99,7,16,56,True,0.8747766887863709,0.880131185054779,0.052313532680273056,0.8814366465348156,0.789587140083313,0.954,2.5915,19.4267,
runs_inca_final_v1,semi_inca_std_matched_r10_patient25,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_25/stems.txt,0.05,0.95,0.99,7,32,72,True,0.8734536063455638,0.7995917201042175,0.229805126786232,0.8268186139282729,0.7088300585746765,0.8676,7.2134,30.4114,
runs_inca_final_v1,semi_inca_std_matched_r10_patient25,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_25/stems.txt,0.05,0.95,0.99,7,27,67,True,0.8808280796614615,0.8802759051322937,0.0573621541261673,0.8798959434907041,0.7905418276786804,0.9455,2.9206,23.6199,
runs_inca_final_v1,semi_inca_std_matched_r10_patient50,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,7,46,86,True,0.8880955754434433,0.88780277967453,0.05828934162855148,0.8892159999999002,0.8028955459594727,0.9549,1.4816,7.2501,
runs_inca_final_v1,semi_inca_std_matched_r10_patient50,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,7,32,72,True,0.8882248667538052,0.8971428871154785,0.05330631881952286,0.8978282313020017,0.817416250705719,0.9636,1.2645,5.52,
runs_inca_final_v1,semi_inca_std_matched_r10_patient50,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r10,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,7,29,69,True,0.8883813423013762,0.8972647786140442,0.05764351785182953,0.8984309370711455,0.8182402849197388,0.9622,1.3626,6.4869,
runs_inca_final_v1,semi_inca_std_matched_r15,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r15,,0.05,0.95,0.99,7,7,47,True,0.8928800382901514,0.8996571898460388,0.05307309702038765,0.9002551235837196,0.8214660286903381,0.9744,1.1649,4.8183,
runs_inca_final_v1,semi_inca_std_matched_r15,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r15,,0.05,0.95,0.99,7,16,56,True,0.8967957982096858,0.9033758640289307,0.0565536804497242,0.9042783176174521,0.8282085061073303,0.9646,1.5667,9.0237,
runs_inca_final_v1,semi_inca_std_matched_r15,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r15,,0.05,0.95,0.99,7,14,54,True,0.8993973452526345,0.9063594937324524,0.05519215017557144,0.9072688980801767,0.8330021500587463,0.9726,1.0948,4.7625,
runs_inca_final_v1,semi_inca_std_matched_r20,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r20,,0.05,0.95,0.99,7,20,60,True,0.8969883535989656,0.9002534747123718,0.055538490414619446,0.901425881206995,0.8228617310523987,0.9597,1.295,6.4715,
runs_inca_final_v1,semi_inca_std_matched_r20,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r20,,0.05,0.95,0.99,7,44,84,True,0.897893545399624,0.9063594937324524,0.057296812534332275,0.9081816819602995,0.8333356380462646,0.9697,1.1239,5.0219,
runs_inca_final_v1,semi_inca_std_matched_r20,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r20,,0.05,0.95,0.99,7,21,61,True,0.8965024897928964,0.9099973440170288,0.054469503462314606,0.9106887537404321,0.8389884829521179,0.9738,1.1511,5.0823,
runs_inca_final_v1,semi_inca_std_matched_r20_patient10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r20,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,20,60,True,0.8135878205467968,0.8337710499763489,0.05931743606925011,0.8351195825387793,0.7191401124000549,0.8881,5.7511,39.0394,
runs_inca_final_v1,semi_inca_std_matched_r20_patient10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r20,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,31,71,True,0.8208379815958352,0.8483173847198486,0.0568537563085556,0.8485862678814335,0.7406429052352905,0.9194,4.0024,28.1975,
runs_inca_final_v1,semi_inca_std_matched_r20_patient10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r20,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,20,60,True,0.8330159783935855,0.8474687933921814,0.059035006910562515,0.8485850224508379,0.7395526170730591,0.9125,3.6654,25.1319,
runs_inca_final_v1,semi_inca_std_matched_r3,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r3,,0.05,0.95,0.99,7,15,55,True,0.8988541905920793,0.8994859457015991,0.05682150647044182,0.9003931411309026,0.8217701315879822,0.9569,2.6054,19.3946,
runs_inca_final_v1,semi_inca_std_matched_r3,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r3,,0.05,0.95,0.99,7,41,81,True,0.8960638522541424,0.9026897549629211,0.05707376450300217,0.9041286773896821,0.8271849155426025,0.9673,1.1701,5.2249,
runs_inca_final_v1,semi_inca_std_matched_r3,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r3,,0.05,0.95,0.99,7,19,59,True,0.895443671476188,0.9062298536300659,0.054364632815122604,0.9076895199960106,0.8326526880264282,0.9717,1.1177,4.6605,
runs_inca_final_v1,semi_inca_std_matched_r3_patient10,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r3,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,20,60,True,0.8353847239593263,0.8506713509559631,0.054251886904239655,0.8521729555938767,0.743809163570404,0.9309,2.6684,12.0161,
runs_inca_final_v1,semi_inca_std_matched_r3_patient10,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r3,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,15,55,True,0.8042701306937323,0.842153787612915,0.055607084184885025,0.8445420990648967,0.7311264276504517,0.9314,2.8342,13.1577,
runs_inca_final_v1,semi_inca_std_matched_r3_patient10,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r3,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,7,22,62,True,0.8371273349009966,0.8455568552017212,0.062306445091962814,0.8467001084921697,0.7371723651885986,0.9022,4.9898,36.386,
runs_inca_final_v1,semi_inca_std_matched_r5,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r5,,0.05,0.95,0.99,7,7,47,True,0.8990164581463763,0.9027337431907654,0.053372226655483246,0.903637410640183,0.8266252875328064,0.969,1.1545,4.9477,
runs_inca_final_v1,semi_inca_std_matched_r5,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r5,,0.05,0.95,0.99,7,8,48,True,0.8957604118464053,0.9020626544952393,0.056468721479177475,0.9029709824944245,0.825981855392456,0.9697,1.2053,5.3578,
runs_inca_final_v1,semi_inca_std_matched_r5,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r5,,0.05,0.95,0.99,7,23,63,True,0.8956239699539981,0.9094253778457642,0.05383800342679024,0.9104214572247592,0.8379493951797485,0.9742,1.0905,4.5615,
runs_inca_final_v1,semi_inca_std_matched_r7,0,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r7,,0.05,0.95,0.99,7,34,74,True,0.8963912767551929,0.910426676273346,0.05607728660106659,0.9115486773934699,0.8399678468704224,0.9742,1.0949,4.8603,
runs_inca_final_v1,semi_inca_std_matched_r7,1,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r7,,0.05,0.95,0.99,7,44,84,True,0.8946289074074943,0.9040089249610901,0.05247920751571655,0.9046826388099347,0.8287168145179749,0.9682,1.2683,5.6705,
runs_inca_final_v1,semi_inca_std_matched_r7,2,inca,pseudo_label,True,unetpp,efficientnet-b3,unlabeled_random_r7,,0.05,0.95,0.99,7,16,56,True,0.8982425657347681,0.9074748158454895,0.055023275315761566,0.9085103822115015,0.8348353505134583,0.9708,1.1365,5.2633,
runs_inca_final_v1,supervised_inca,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,30,27,67,True,0.8950863369753443,0.9060640335083008,0.0593247227370739,0.9083381111372401,0.8331065773963928,0.9696,1.1173,4.8898,
runs_inca_final_v1,supervised_inca,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,30,31,71,True,0.8956588233744682,0.9082247018814087,0.053692903369665146,0.9092163333950692,0.8358793258666992,0.9734,1.14,5.1322,
runs_inca_final_v1,supervised_inca,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,30,76,116,True,0.8976853395172262,0.9027343392372131,0.05594984069466591,0.9045329601231298,0.827111005783081,0.97,1.158,5.1806,
runs_inca_final_v1,supervised_inca_frac25,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,30,95,135,True,0.8915045395588829,0.8963708877563477,0.05936327576637268,0.8969057810555,0.8169592022895813,0.9643,1.2796,5.5718,
runs_inca_final_v1,supervised_inca_frac25,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,30,40,80,True,0.8887546611784028,0.8974897861480713,0.05999181792140007,0.8980333862093275,0.8189420700073242,0.9662,1.6083,8.7605,
runs_inca_final_v1,supervised_inca_frac25,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_25/stems.txt,0.05,0.95,0.99,30,66,106,True,0.8891660529922242,0.8967370986938477,0.06103244051337242,0.8972150576396017,0.8178573846817017,0.9631,1.4418,7.3598,
runs_inca_final_v1,supervised_inca_frac50,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,30,40,80,True,0.893285914047979,0.9066248536109924,0.05198904871940613,0.9073359204062162,0.8329711556434631,0.9711,1.1447,5.086,
runs_inca_final_v1,supervised_inca_frac50,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,30,47,87,True,0.8960609799725625,0.9039822816848755,0.05457734689116478,0.904554669005506,0.8289008140563965,0.9682,1.1955,5.4775,
runs_inca_final_v1,supervised_inca_frac50,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_50/stems.txt,0.05,0.95,0.99,30,90,130,True,0.8892076389221648,0.9021781086921692,0.05591036006808281,0.9026900919549175,0.8260937929153442,0.9692,1.2621,6.3023,
runs_inca_final_v1,supervised_inca_frac75,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,30,28,68,True,0.896969785241318,0.9009276032447815,0.05564448609948158,0.9019104342497196,0.8240287899971008,0.9633,1.6123,8.6682,
runs_inca_final_v1,supervised_inca_frac75,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,30,37,77,True,0.8952402496028861,0.9004104733467102,0.05634472519159317,0.9008018664913923,0.8232424855232239,0.9664,1.1695,5.1653,
runs_inca_final_v1,supervised_inca_frac75,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/frac_75/stems.txt,0.05,0.95,0.99,30,40,80,True,0.8969978239180998,0.9024364948272705,0.056532010436058044,0.903178873454876,0.8266857862472534,0.9649,1.2558,5.7126,
runs_inca_final_v1,supervised_inca_fromscratch,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,30,69,109,True,0.8974592511092154,0.9095981121063232,0.054328203201293945,0.9108736157181365,0.8382964730262756,0.974,1.1488,5.2455,
runs_inca_final_v1,supervised_inca_fromscratch,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,30,84,124,True,0.8947676422956068,0.9021828174591064,0.05337526649236679,0.9036155994135557,0.8258141875267029,0.9664,1.3779,7.7007,
runs_inca_final_v1,supervised_inca_fromscratch,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,,0.05,0.95,0.99,30,67,107,True,0.8971249690361038,0.9020220637321472,0.05833485722541809,0.9036202688392949,0.8262477517127991,0.9672,1.2463,5.8745,
runs_inca_final_v1,supervised_inca_patient10,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,30,111,151,True,0.8121790390717134,0.8486537337303162,0.07403601706027985,0.8513591563944033,0.7438204884529114,0.9271,1.9238,8.0106,
runs_inca_final_v1,supervised_inca_patient10,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,30,80,120,True,0.7995996104488923,0.836916983127594,0.08217509090900421,0.8403622081195877,0.7276655435562134,0.9142,2.6433,12.1961,
runs_inca_final_v1,supervised_inca_patient10,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_10/stems.txt,0.05,0.95,0.99,30,81,121,True,0.8217358881092088,0.8469968438148499,0.06592690199613571,0.8489069915511588,0.7400023341178894,0.9093,3.8048,21.8101,
runs_inca_final_v1,supervised_inca_patient25,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_25/stems.txt,0.05,0.95,0.99,30,57,97,True,0.8749875032417859,0.8903093338012695,0.05278106778860092,0.8920273458291377,0.8061004281044006,0.9608,1.4586,6.7423,
runs_inca_final_v1,supervised_inca_patient25,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_25/stems.txt,0.05,0.95,0.99,30,61,101,True,0.8745721043820243,0.8935807943344116,0.05677851662039757,0.8949765537165181,0.812032163143158,0.9626,1.3749,6.0778,
runs_inca_final_v1,supervised_inca_patient25,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_25/stems.txt,0.05,0.95,0.99,30,105,145,True,0.8716166821328484,0.8929758667945862,0.057579703629016876,0.8947498056654267,0.8111830949783325,0.9632,1.3843,6.5653,
runs_inca_final_v1,supervised_inca_patient50,0,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,30,43,83,True,0.8848713323269323,0.8951265215873718,0.05740715563297272,0.8954978374379922,0.8146945834159851,0.9625,1.2735,5.9725,
runs_inca_final_v1,supervised_inca_patient50,1,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,30,31,71,True,0.8867810779308193,0.9005604982376099,0.05587893724441528,0.902064177820123,0.8234128952026367,0.9671,1.1801,5.2183,
runs_inca_final_v1,supervised_inca_patient50,2,inca,pseudo_label,False,unetpp,efficientnet-b3,unlabeling_r10_max0/images,/content/drive/MyDrive/UNM_vertebras_seg_v3/data/inca_dataset/label_fractions/patient_frac_50/stems.txt,0.05,0.95,0.99,30,28,68,True,0.8854150639851333,0.892672061920166,0.06020372733473778,0.8930830401268083,0.8110145330429077,0.9615,1.2988,5.5307,
